Date,Portfolio_Value
2014-09-19,59787.20742763431
2014-09-22,59325.4726418205
2014-09-23,58985.87415418969
2014-09-24,59447.608940003505
2014-09-25,58488.392159151575
2014-09-26,58953.10587906742
2014-09-29,58845.86425139453
2014-09-30,58690.95967808925
2014-10-01,57895.584272848675
2014-10-02,57904.52107515475
2014-10-03,58542.01297298802
2014-10-06,58473.49748864144
2014-10-07,57570.88045572799
2014-10-08,58577.7601822123
2014-10-09,57415.9758824227
2014-10-10,56760.61037997728
2014-10-13,55828.204006043576
2014-10-14,55914.59309500229
2014-10-15,55536.26846404517
2014-10-16,55488.605518412776
2014-10-17,56143.97102085819
2014-10-20,56689.1159615287
2014-10-21,57812.174117991985
2014-10-22,57401.081211912584
2014-10-23,58068.36245076609
2014-10-24,58515.20256606979
2014-10-27,58434.77134531512
2014-10-28,59105.03151827067
2014-10-29,59015.663495209934
2014-10-30,59393.98812616706
2014-10-31,60073.18510142868
2014-11-03,60105.953376550955
2014-11-04,59897.42798940922
2014-11-05,60275.75262036636
2014-11-06,60517.046282630356
2014-11-07,60573.646030568816
2014-11-10,60764.29781309839
2014-11-11,60823.87649513889
2014-11-12,60758.33994489435
2014-11-13,60826.85542924091
2014-11-14,60841.750099751036
2014-11-17,60880.476243077355
2014-11-18,61231.99046711626
2014-11-19,61133.68564174944
2014-11-20,61240.92726942233
2014-11-21,61568.61002064505
2014-11-24,61741.388198562476
2014-11-25,61696.70418703212
2014-11-26,61854.58769443942
2014-11-28,61723.51459395034
2014-12-01,61294.54808325879
2014-12-02,61690.746318828074
2014-12-03,61929.06104699004
2014-12-04,61860.54556264348
2014-12-05,61961.829322112324
2014-12-08,61547.75748193091
2014-12-09,61506.05240450256
2014-12-10,60520.02521673241
2014-12-11,60826.855429240946
2014-12-12,59843.80717557281
2014-12-15,59432.71426949341
2014-12-16,58956.08481316947
2014-12-17,60111.91124475502
2014-12-18,61598.39936166532
2014-12-19,61520.94707501268
2014-12-22,61803.94581470502
2014-12-23,61887.35596956171
2014-12-24,61893.31383776576
2014-12-26,62092.90242260141
2014-12-29,62176.312577458106
2014-12-30,61842.67195803134
2014-12-31,61229.011533014265
2015-01-02,61196.243257892
2015-01-05,60091.058706040865
2015-01-06,59525.06122665619
2015-01-07,60266.81581806033
2015-01-08,61336.25316068717
2015-01-09,60844.7290338531
2015-01-12,60368.09957752917
2015-01-13,60198.30033371376
2015-01-14,59834.87037326676
2015-01-15,59286.746498494234
2015-01-16,60064.24829912266
2015-01-20,60192.34246550972
